1389,11,38,48,4,5,0,0,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
4,1814,49,2,0,2,0,0,0,0,32,0,7,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,88
13,33,4016,9,0,7,0,0,0,0,9,0,3,0,0,0,55,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,223
32,3,14,1236,6,1,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,6,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,60
6,4,0,2,207,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
7,4,5,4,3,818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
0,0,0,0,0,0,886,0,3,17,0,0,0,3,0,0,0,0,0,0,0,5,1,0,0,0,8,1,1,0,3,0,0,0,1,2,0,0,0,0,61
0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,2,4,1937,30,0,3,0,0,2,1,0,0,3,0,2,4,12,5,0,0,0,2,2,1,29,0,0,0,0,1,0,4,0,0,163
0,0,0,0,0,0,4,1,4,1091,0,0,0,0,0,3,0,0,0,1,1,3,1,1,0,0,0,1,1,0,1,4,0,0,1,0,1,1,0,0,67
2,15,12,1,2,1,0,0,0,0,1121,0,5,0,0,0,24,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
0,0,0,0,0,0,1,0,3,1,0,1321,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,22,0,0,4,0,0,0,1,0,0,0,0,0,93
