1374,18,35,24,7,5,0,0,0,0,4,0,5,0,0,0,8,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,66
11,1772,61,2,3,7,0,0,0,0,18,0,11,0,0,0,39,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,87
24,31,3959,6,1,10,0,0,0,0,21,0,7,0,0,0,40,11,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,236
15,14,32,1203,2,0,0,0,0,0,5,0,8,0,0,0,2,2,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,72
4,5,2,4,199,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3,5,12,3,2,780,0,0,0,0,3,0,3,0,0,0,24,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,34
0,0,0,0,0,0,877,0,3,7,0,0,0,7,1,1,0,0,0,2,0,1,3,0,0,0,8,2,0,1,0,0,0,0,2,1,1,1,1,0,73
0,0,0,0,0,0,0,241,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,1,0,0,0,0,0,1,0,0,15
0,0,0,0,0,0,4,5,1933,15,0,2,0,1,1,1,0,0,3,1,0,2,5,2,0,0,1,2,1,2,48,0,0,0,2,0,0,2,0,0,174
0,0,0,0,0,0,1,0,2,1120,0,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,2,2,0,7,3,0,0,0,0,1,0,0,0,40
0,25,24,2,0,2,0,0,0,0,1090,0,9,0,0,0,27,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
0,0,0,0,0,0,0,0,4,2,0,1309,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,32,3,0,2,0,0,0,1,0,0,0,0,0,90
2,12,15,0,0,8,0,0,0,0,12,0,697,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
0,0,0,0,0,0,1,0,0,2,0,1,0,818,0,2,0,0,0,2,0,0,0,0,0,0,11,1,2,0,10,3,0,0,5,1,0,0,0,0,61
0,0,0,0,0,0,2,0,11,4,0,2,0,0,755,2,0,0,9,35,1,0,8,0,0,0,1,0,1,0,8,0,0,0,1,1,0,1,0,0,63
0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,670,0,0,0,3,0,0,0,0,0,0,2,0,2,0,4,0,0,0,0,0,2,0,0,0,59
4,24,183,3,1,10,0,0,0,0,25,0,7,0,0,0,2283,19,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,124
0,13,45,2,1,14,0,0,0,0,21,0,42,0,0,0,30,2303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,190
0,0,0,0,0,0,0,1,7,2,0,0,0,0,0,2,0,0,245,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,1,2,2,0,0,0,0,1,6,0,0,0,1,1986,2,0,4,2,0,0,4,1,2,1,14,0,0,0,0,0,0,5,0,0,107
0,0,0,0,0,0,2,0,0,7,0,2,0,0,0,2,0,0,0,1,2531,7,7,0,0,0,2,12,0,1,7,0,0,0,1,4,0,4,0,0,169
0,0,0,0,0,0,6,0,4,2,0,0,0,1,0,1,0,0,0,0,2,1478,19,3,0,0,1,1,2,0,0,0,0,0,1,2,0,0,0,0,67
0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,1,0,0,2,0,2,15,3010,8,0,0,1,4,0,0,14,0,0,0,1,0,0,1,0,0,122
0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,2,0,0,0,8,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
13,3,8,14,2,3,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,525,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,35
1,3,8,18,2,1,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,16,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0,0,0,0,0,0,9,0,2,1,0,3,0,3,2,1,0,0,0,3,0,0,1,0,0,0,1006,1,1,0,7,0,0,0,2,3,0,1,0,0,44
0,0,0,0,0,0,0,0,2,2,0,73,0,0,3,1,0,0,0,0,3,1,3,0,0,0,2,3102,1,0,3,0,0,0,3,3,1,3,1,0,170
0,0,0,0,0,0,2,1,6,4,0,2,0,3,0,0,0,0,4,2,1,0,1,0,0,0,1,3,2433,3,7,0,0,0,0,1,0,25,0,0,150
0,0,0,0,0,0,0,20,0,5,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,7,679,11,3,0,0,0,0,2,7,1,0,18
0,0,0,0,0,0,0,1,23,6,0,1,0,0,0,1,0,0,0,2,1,1,10,0,0,0,4,6,3,1,3303,2,0,0,7,1,0,6,0,0,164
0,0,0,0,0,0,1,1,1,17,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,4,178,0,0,3,0,0,0,0,0,12
4,2,8,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,157,3,0,0,0,0,0,0,11
2,2,13,2,0,3,0,0,0,0,7,0,1,0,0,0,5,14,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,960,0,0,0,0,0,0,35
0,0,0,0,0,0,3,0,0,1,0,1,0,5,0,1,0,0,0,0,0,1,2,0,0,0,0,3,1,0,4,0,0,0,674,0,0,0,0,0,40
0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,1,0,0,0,0,6,2,0,0,0,0,0,0,1160,0,0,0,0,61
0,0,0,0,0,0,0,0,3,5,0,1,0,0,1,39,0,0,0,0,2,0,3,0,0,0,0,2,0,2,9,0,0,0,0,0,667,0,0,0,56
0,0,0,0,0,0,0,1,6,0,0,0,0,2,0,2,0,0,0,3,1,1,0,0,0,0,1,3,30,0,12,0,0,0,0,0,0,1231,0,0,137
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,77,8,2,5,3,2,203,40,6,14,2,10,0,35,19,10,1,5,14,4,35,15,7,0,2,18,26,2,58,2,1,16,7,12,8,6,0,0,0
