1399,10,42,25,5,4,0,0,0,0,3,0,4,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,52
7,1836,52,3,2,1,0,0,0,0,17,0,14,0,0,0,30,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55
9,22,4076,10,0,4,0,0,0,0,16,0,3,0,0,0,40,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,169
10,11,30,1230,2,0,0,0,0,0,2,0,7,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,65
6,4,3,4,196,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3,7,11,4,3,804,0,0,0,0,4,0,4,0,0,0,12,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,923,1,2,1,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,7,1,0,0,0,0,0,0,3,0,0,0,0,0,48
0,0,0,0,0,0,0,256,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,3,5,1980,12,0,2,0,0,1,2,0,0,1,2,0,1,3,0,0,0,0,4,4,1,38,1,0,0,2,1,0,1,0,0,143
0,0,0,0,0,0,1,0,2,1138,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,34
2,22,13,2,1,3,0,0,0,0,1119,0,7,0,0,0,23,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0,0,0,0,0,0,0,0,2,0,0,1333,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30,5,0,1,0,0,0,2,0,0,0,0,0,73
1,13,11,2,0,4,0,0,0,0,9,0,714,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,1,0,0,0,854,0,1,0,0,0,1,1,0,1,0,0,0,3,3,1,0,5,3,0,0,3,0,1,1,0,0,41
0,0,0,0,0,0,1,0,7,1,0,1,0,0,799,0,0,0,7,24,1,0,9,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,48
0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,707,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,31
2,18,168,1,0,11,0,0,0,0,23,0,6,0,0,0,2377,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,65
0,9,24,1,0,10,0,0,0,0,13,0,38,0,0,0,17,2392,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,161
0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,253,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,7
0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,0,0,1,2035,2,0,1,1,0,0,0,1,2,1,12,0,0,0,0,1,0,3,0,0,73
0,0,0,0,0,0,0,0,0,4,0,5,0,0,1,1,0,0,0,0,2621,1,1,0,0,0,1,8,2,1,3,0,0,0,0,2,0,1,0,0,107
0,0,0,0,0,0,5,0,2,0,0,3,0,1,0,0,0,0,0,0,0,1528,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40
0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,1,0,0,0,0,4,4,3074,9,0,0,0,8,0,0,10,0,0,0,0,0,0,3,0,0,68
0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,8,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
