802,46,99,33,6,13,0,0,0,0,15,0,17,0,0,0,35,20,0,0,0,0,0,0,31,2,0,0,0,0,0,0,0,3,0,0,0,0,0,442
24,1197,121,7,5,4,0,0,0,0,51,0,30,0,0,0,56,14,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,495
38,75,2739,18,11,27,0,0,0,0,54,0,17,0,0,0,115,58,0,0,0,0,0,0,37,1,0,0,0,0,0,0,6,19,0,0,0,0,0,1163
26,26,82,742,2,7,0,0,0,0,4,0,27,0,0,0,8,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,9,0,0,0,0,0,420
6,10,14,8,102,2,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,79
7,8,33,6,6,517,0,0,0,0,5,0,9,0,0,0,36,21,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,225
0,0,0,0,0,0,387,1,11,12,0,6,0,10,7,13,0,0,0,5,4,4,10,0,0,0,19,4,3,3,13,0,0,0,16,7,3,8,1,445
0,0,0,0,0,0,1,138,2,2,0,0,0,0,0,3,0,0,0,3,0,0,2,1,0,0,0,1,5,16,11,0,0,0,1,1,0,3,0,81
0,0,0,0,0,0,10,4,1088,25,0,10,0,6,14,24,0,0,6,9,9,1,14,0,0,0,11,13,18,2,64,4,0,0,14,9,3,16,0,833
0,0,0,0,0,0,0,0,8,674,0,8,0,1,2,28,0,0,2,2,2,2,7,0,0,0,7,4,8,3,14,3,0,0,1,2,4,4,0,401
13,40,55,7,2,17,0,0,0,0,664,0,17,0,0,0,48,31,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,4,0,0,0,0,0,335
0,0,0,0,0,0,1,0,10,0,0,884,0,2,0,2,0,0,1,2,1,1,1,0,0,0,0,76,8,0,4,0,0,0,1,3,0,0,0,451
12,29,30,5,0,15,0,0,0,0,10,0,439,0,0,0,20,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,202
0,0,0,0,0,0,3,1,5,8,0,13,0,411,4,11,0,0,0,11,2,6,3,1,0,0,25,4,6,5,14,2,0,0,8,6,0,2,0,369
0,0,0,0,0,0,10,0,31,5,0,5,0,3,345,6,0,0,6,23,7,3,17,3,0,0,1,6,8,2,16,3,0,0,3,2,6,3,1,390
0,0,0,0,0,0,1,0,0,5,0,2,0,1,0,525,0,0,0,0,0,3,1,1,0,0,4,1,3,0,6,1,0,0,0,1,5,0,0,189
9,41,161,8,0,30,0,0,0,0,37,0,16,0,0,0,1512,53,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,11,0,0,0,0,0,799
5,29,112,5,0,26,0,0,0,0,40,0,87,0,0,0,86,1518,0,0,0,0,0,0,20,1,0,0,0,0,0,0,3,11,0,0,0,0,0,728
0,0,0,0,0,0,0,2,5,3,0,1,0,0,0,2,0,0,152,2,1,0,1,0,0,0,1,2,6,5,3,1,0,0,0,0,0,1,0,85
0,0,0,0,0,0,4,3,16,5,0,12,0,6,12,16,0,0,1,1179,4,3,22,2,0,0,23,9,11,5,45,2,0,0,6,4,2,9,0,740
0,0,0,0,0,0,0,1,7,16,0,14,0,1,1,7,0,0,2,1,1771,16,21,3,0,0,7,24,10,1,18,4,0,0,6,18,4,11,0,795
0,0,0,0,0,0,9,1,21,11,0,9,0,5,1,9,0,0,2,4,13,828,54,4,0,0,7,15,11,1,25,3,0,0,7,4,4,5,0,537
0,0,0,0,0,0,5,2,19,5,0,14,0,5,7,18,0,0,10,7,25,28,1965,37,0,0,7,27,22,4,38,7,0,0,12,7,2,33,0,886
0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,0,0,0,2,2,2,24,226,0,0,0,2,1,1,4,3,0,0,0,0,0,4,0,106
15,8,26,13,4,3,0,0,0,0,8,0,3,0,0,0,7,10,0,0,0,0,0,0,306,1,0,0,0,0,0,0,1,9,0,0,0,0,0,199
8,3,18,22,0,5,0,0,0,0,1,0,2,0,0,0,13,3,0,0,0,0,0,0,8,108,0,0,0,0,0,0,0,0,0,0,0,0,0,101
0,0,0,0,0,0,9,1,5,4,0,2,0,10,7,10,0,0,0,10,1,4,8,0,0,0,567,9,9,0,17,1,0,0,6,9,1,2,0,398
0,0,0,0,0,0,6,1,12,4,0,144,0,3,8,4,0,0,1,3,6,3,15,3,0,0,4,2220,10,4,14,0,0,0,13,8,3,21,0,867
