1025,34,77,29,9,13,0,0,0,0,10,0,6,0,0,0,25,8,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,8,0,0,0,0,0,296
12,1525,105,3,4,8,0,0,0,0,25,0,23,0,0,0,44,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,3,0,0,0,0,0,252
24,63,3394,18,4,22,0,0,0,0,30,0,19,0,0,0,70,34,0,0,0,0,0,0,28,0,0,0,0,0,0,0,2,17,0,0,0,0,0,653
27,17,63,1019,2,3,0,0,0,0,3,0,26,0,0,0,5,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,11,0,0,0,0,0,186
9,11,8,3,158,3,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
4,14,25,5,5,653,0,0,0,0,5,0,5,0,0,0,28,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,119
0,0,0,0,0,0,601,1,4,11,0,2,0,11,4,3,0,0,1,3,4,6,2,0,0,0,19,2,2,4,8,0,0,0,12,4,1,9,0,278
0,0,0,0,0,0,0,185,0,6,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,7,12,10,1,0,0,0,0,0,2,1,38
0,0,0,0,0,0,4,6,1470,24,0,9,0,6,15,13,0,0,3,3,4,3,13,1,0,0,5,10,6,2,60,4,0,0,5,6,2,12,0,521
0,0,0,0,0,0,0,0,3,908,0,3,0,4,1,18,0,0,1,1,0,1,3,0,0,0,2,1,2,2,11,2,0,0,1,4,2,3,0,214
10,28,42,4,3,10,0,0,0,0,893,0,17,0,0,0,50,24,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,2,0,0,0,0,0,151
0,0,0,0,0,0,0,0,3,1,0,1132,0,1,0,1,0,0,0,0,0,2,2,1,0,0,0,66,4,0,4,1,0,0,1,0,0,0,0,229
8,15,27,2,1,12,0,0,0,0,16,0,574,0,0,0,10,17,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91
