1210,23,59,33,9,5,0,0,0,0,6,0,6,0,0,0,17,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,164
14,1698,75,4,5,3,0,0,0,0,25,0,16,0,0,0,43,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,123
18,48,3775,16,3,9,0,0,0,0,25,0,12,0,0,0,77,24,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,16,0,0,0,0,0,333
18,17,48,1128,1,1,0,0,0,0,4,0,19,0,0,0,1,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,6,0,0,0,0,0,121
6,11,4,3,179,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3,9,19,4,4,717,0,0,0,0,3,0,5,0,0,0,29,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,71
0,0,0,0,0,0,734,0,2,10,0,1,0,11,3,2,0,0,0,4,3,3,1,0,0,0,23,5,0,0,7,0,0,0,14,3,1,2,1,162
0,0,0,0,0,0,0,218,0,6,0,2,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,4,7,4,0,0,0,0,0,0,2,0,21
0,0,0,0,0,0,6,5,1717,19,0,2,0,1,4,14,0,0,2,4,1,3,8,1,0,0,3,5,5,4,65,2,0,0,3,2,1,9,0,321
0,0,0,0,0,0,0,0,1,1059,0,2,0,0,1,14,0,0,0,1,0,1,2,0,0,0,0,1,3,0,5,2,0,0,1,2,1,0,0,91
6,26,24,7,2,6,0,0,0,0,1015,0,14,0,0,0,37,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,85
0,0,0,0,0,0,0,0,2,1,0,1236,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,50,3,0,3,0,0,0,3,1,0,0,0,145
6,22,19,0,2,9,0,0,0,0,11,0,627,0,0,0,8,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,55
0,0,0,0,0,0,2,1,1,1,0,0,0,788,0,1,0,0,1,2,0,0,0,0,0,0,5,1,3,0,6,0,0,0,6,1,1,2,0,98
0,0,0,0,0,0,1,1,18,2,0,2,0,0,662,1,0,0,8,40,3,0,8,1,0,0,2,2,5,0,16,0,0,0,0,1,4,1,0,127
0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,656,0,0,0,2,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,79
8,30,185,3,0,14,0,0,0,0,24,0,11,0,0,0,2189,22,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,8,0,0,0,0,0,195
3,18,62,3,0,22,0,0,0,0,17,0,45,0,0,0,29,2220,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,241
0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,4,0,0,224,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,31
0,0,0,0,0,0,0,3,5,0,0,1,0,1,5,2,0,0,2,1870,3,1,5,1,0,0,9,5,6,0,17,0,0,0,4,0,1,7,0,193
0,0,0,0,0,0,3,1,2,6,0,3,0,3,0,2,0,0,1,0,2478,8,3,0,0,0,2,9,3,2,6,0,0,0,5,3,2,3,0,214
0,0,0,0,0,0,6,0,7,3,0,7,0,0,1,4,0,0,0,0,10,1354,22,3,0,0,3,3,3,0,2,0,0,0,3,2,2,1,1,153
0,0,0,0,0,0,1,0,9,6,0,5,0,2,0,7,0,0,0,1,10,11,2776,20,0,0,3,7,2,4,33,0,0,0,7,2,0,2,0,284
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,12,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34
15,4,15,10,7,2,0,0,0,0,3,0,2,0,0,0,3,3,0,0,0,0,0,0,489,1,0,0,0,0,0,0,0,6,0,0,0,0,0,53
