1277,22,52,31,7,3,0,0,0,0,7,0,3,0,0,0,13,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,6,0,0,0,0,0,128
8,1726,69,5,4,3,0,0,0,0,28,0,17,0,0,0,38,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,112
21,37,3824,8,5,15,0,0,0,0,31,0,8,0,0,0,52,18,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,22,0,0,0,0,0,320
13,17,48,1162,2,1,0,0,0,0,2,0,15,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,98
5,10,2,2,188,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19
5,6,12,2,6,754,0,0,0,0,2,0,8,0,0,0,21,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
0,0,0,0,0,0,779,0,5,9,0,0,0,7,2,3,0,0,0,3,1,2,1,0,0,0,18,3,1,3,1,0,0,0,9,5,1,2,1,136
0,0,0,0,0,0,0,231,0,5,0,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,4,8,1803,16,0,4,0,0,2,4,0,0,2,2,0,2,5,0,0,0,3,3,6,3,64,2,0,0,3,4,2,5,0,260
0,0,0,0,0,0,1,0,2,1060,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,4,0,0,1,0,2,0,0,88
2,24,28,8,0,6,0,0,0,0,1038,0,14,0,0,0,28,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,79
0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,45,4,0,3,0,0,0,1,0,0,0,0,132
4,19,14,0,1,9,0,0,0,0,11,0,653,0,0,0,8,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40
0,0,0,0,0,0,0,0,2,1,0,2,0,804,0,3,0,0,0,2,0,0,0,0,0,0,5,1,3,0,9,1,0,0,2,1,1,3,0,80
0,0,0,0,0,0,4,0,13,3,0,4,0,0,680,2,0,0,3,33,2,0,8,0,0,0,2,2,8,0,21,0,0,0,0,1,7,1,0,111
0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,660,0,0,0,2,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,73
0,26,185,4,1,17,0,0,0,0,23,0,12,0,0,0,2224,20,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,9,0,0,0,0,0,168
5,14,51,0,0,19,0,0,0,0,23,0,39,0,0,0,32,2269,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,208
0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,233,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,26
0,0,0,0,0,0,0,4,4,2,0,3,0,0,7,4,0,0,3,1878,2,0,3,2,0,0,10,3,6,1,27,0,0,0,1,0,0,6,0,175
0,0,0,0,0,0,0,2,1,5,0,6,0,0,0,2,0,0,0,2,2485,10,7,0,0,0,0,11,1,2,9,0,0,0,4,2,0,1,0,209
0,0,0,0,0,0,8,0,5,4,0,4,0,2,0,5,0,0,0,1,5,1380,26,3,0,0,2,4,2,0,3,0,0,0,4,1,0,1,0,130
0,0,0,0,0,0,1,0,8,4,0,5,0,1,0,3,0,0,0,4,7,10,2886,15,0,0,1,7,0,2,25,1,0,0,2,0,0,3,0,207
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,9,342,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,25
12,6,16,14,5,2,0,0,0,0,6,0,1,0,0,0,1,3,0,0,0,0,0,0,492,1,0,0,0,0,0,0,0,3,0,0,0,0,0,51
5,2,9,26,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,9,205,0,0,0,0,0,0,0,1,0,0,0,0,0,30
0,0,0,0,0,0,8,0,1,2,0,2,0,9,2,3,0,0,1,3,0,1,3,0,0,0,951,3,0,1,15,0,0,0,0,2,0,1,0,82
0,0,0,0,0,0,4,0,4,1,0,81,0,0,4,0,0,0,0,1,1,2,6,0,0,0,1,3003,2,1,7,1,0,0,3,2,0,5,0,248
0,0,0,0,0,0,1,0,7,1,0,8,0,3,2,0,0,0,3,0,3,0,1,0,0,0,5,4,2340,6,3,0,0,0,1,0,2,42,0,217
0,0,0,0,0,0,0,4,0,7,0,2,0,0,0,6,0,0,1,5,1,0,0,0,0,0,0,2,11,647,20,1,0,0,0,1,5,18,1,27
0,0,0,0,0,0,0,3,19,7,0,3,0,1,0,1,0,0,0,4,7,2,7,1,0,0,3,5,1,2,3225,2,0,0,1,2,1,14,0,232
0,0,0,0,0,0,1,1,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,173,0,0,4,0,0,1,0,22
0,1,7,2,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,151,2,0,0,0,0,0,23
2,2,10,1,1,1,0,0,0,0,7,0,2,0,0,0,10,21,0,0,0,0,0,0,6,1,0,0,0,0,0,0,2,928,0,0,0,0,0,62
0,0,0,0,0,0,3,0,4,1,0,1,0,8,0,0,0,0,0,0,2,1,2,0,0,0,2,3,2,0,4,0,0,0,635,1,0,5,0,62
0,0,0,0,0,0,3,0,3,1,0,0,0,2,0,4,0,0,0,0,2,3,2,0,0,0,1,2,4,0,1,0,0,0,0,1115,1,1,0,96
0,0,0,0,0,0,0,0,2,5,0,3,0,0,2,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,1,610,0,0,106
0,0,0,0,0,0,0,1,5,1,0,1,0,3,0,0,0,0,0,1,0,0,1,1,0,0,1,2,25,0,13,0,0,0,0,0,0,1226,0,149
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,61,4
6,9,86,11,1,14,4,3,195,31,5,23,7,8,1,32,16,23,1,9,13,3,31,6,10,0,2,21,27,1,58,0,1,23,11,14,9,5,0,0
