1399,11,39,27,6,4,0,0,0,0,4,0,7,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,5,0,0,0,0,0,47
5,1852,49,2,2,1,0,0,0,0,17,0,12,0,0,0,30,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45
11,26,4081,11,0,4,0,0,0,0,11,0,1,0,0,0,38,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,15,0,0,0,0,0,164
9,11,34,1236,2,0,0,0,0,0,3,0,7,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,57
5,3,2,7,198,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
4,6,13,2,2,803,0,0,0,0,2,0,2,0,0,0,13,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22
0,0,0,0,0,0,920,1,3,1,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,6,2,1,0,0,0,0,0,3,0,0,0,0,48
0,0,0,0,0,0,0,254,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,2,5,1992,14,0,2,0,0,1,1,0,0,2,2,0,1,1,0,0,0,1,3,4,1,33,2,0,0,2,0,0,1,0,137
0,0,0,0,0,0,1,0,2,1142,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,29
3,21,11,3,1,1,0,0,0,0,1129,0,6,0,0,0,24,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
0,0,0,0,0,0,0,0,2,0,0,1340,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,27,2,0,2,0,0,0,2,0,0,0,0,69
